0,-0.01020000719324722,-0.02005183612300371,-0.02935824992337271,-0.03800330682333301,-0.04576950796781017,-0.05229977395637306,-0.0572859312153767,-0.06065270944242972,-0.06252390462724081,-0.06304825307902066,-0.0622542730172802,-0.06004627874821648,-0.0563426991179914,-0.05122309550404782,-0.04496558525107463,-0.03794174457175798,-0.03041131291513206,-0.02239885285774264,-0.01380863485193026,-0.004678639840045764,0.004678639840041953,0.01380863485192656,0.02239885285773899,0.03041131291512871,0.03794174457175461,0.04496558525107168,0.05122309550404489,0.05634269911798895,0.06004627874821417,0.06225427301727834,0.06304825307901893,0.06252390462723943,0.06065270944242848,0.05728593121537576,0.05229977395637238,0.04576950796780965,0.03800330682333276,0.02935824992337246,0.02005183612300363,0.01020000719324706,0,-0.01020000719324722,-0.02005183612300371,-0.02935824992337271,-0.03800330682333301,-0.04576950796781017,-0.05229977395637306,-0.0572859312153767,-0.06065270944242972,-0.06252390462724081,-0.06304825307902066,-0.0622542730172802,-0.06004627874821648,-0.0563426991179914,-0.05122309550404782,-0.04496558525107463,-0.03794174457175798,-0.03041131291513206,-0.02239885285774264,-0.01380863485193026,-0.004678639840045764,0.004678639840041953,0.01380863485192656,0.02239885285773899,0.03041131291512871,0.03794174457175461,0.04496558525107168,0.05122309550404489,0.05634269911798895,0.06004627874821417,0.06225427301727834,0.06304825307901893,0.06252390462723943,0.06065270944242848,0.05728593121537576,0.05229977395637238,0.04576950796780965,0.03800330682333276,0.02935824992337246,0.02005183612300363,0.01020000719324706
-0.009860061093589166,-0.02007515314360335,-0.02997025435540644,-0.03935242309236234,-0.04810114904540313,-0.05598767384544864,-0.06264850368793023,-0.06777958260951987,-0.07131174742650712,-0.07336401198138129,-0.0740671820883885,-0.07343274113513641,-0.07136472406851829,-0.06779418571240554,-0.06280802647567861,-0.05667607036512289,-0.04975207906980807,-0.04228450734154218,-0.03430122405564828,-0.02571746089049831,-0.01658113860419645,-0.007210577992159208,0.001939068778464596,0.01055956484999391,0.01862076057210703,0.02622788713001738,0.03335975015603287,0.0397462209545439,0.0449984019284302,0.04883019791476412,0.05117032815945083,0.05211436223811468,0.05175862443976419,0.0500579197512384,0.04684619756679162,0.04199594092401333,0.03558887572206441,0.02793599960488082,0.01938661467896606,0.01014735671497432,0.0003311208211252753,-0.009860061093589166,-0.02007515314360335,-0.02997025435540644,-0.03935242309236234,-0.04810114904540313,-0.05598767384544864,-0.06264850368793023,-0.06777958260951987,-0.07131174742650712,-0.07336401198138129,-0.0740671820883885,-0.07343274113513641,-0.07136472406851829,-0.06779418571240554,-0.06280802647567861,-0.05667607036512289,-0.04975207906980807,-0.04228450734154218,-0.03430122405564828,-0.02571746089049831,-0.01658113860419645,-0.007210577992159208,0.001939068778464596,0.01055956484999391,0.01862076057210703,0.02622788713001738,0.03335975015603287,0.0397462209545439,0.0449984019284302,0.04883019791476412,0.05117032815945083,0.05211436223811468,0.05175862443976419,0.0500579197512384,0.04684619756679162,0.04199594092401333,0.03558887572206441,0.02793599960488082,0.01938661467896606,0.01014735671497432,0.0003311208211252753
-0.01976703836698342,-0.0300045887187918,-0.03995283750722138,-0.04942184540161886,-0.0582849268939673,-0.06630244755201373,-0.07310650752570727,-0.07839798686809382,-0.08211223816406341,-0.08436156036363876,-0.08525843817576166,-0.08479779804224388,-0.08288277751608694,-0.07945495498526853,-0.07460679634034516,-0.0685994332966724,-0.06176905285483526,-0.05435257995119302,-0.04638103223093031,-0.03778147575703165,-0.0286134106629574,-0.01920241149979207,-0.01000538761978942,-0.001328143433026861,0.006804398219761033,0.01450486752561829,0.02175543673547478,0.02827713991234954,0.03366498953039401,0.0376251094212151,0.04009459808402539,0.04118368829402196,0.04099061560001087,0.03945480640258002,0.03639376121585128,0.0316763965807919,0.02538991587866344,0.01784639329183815,0.009386700727029539,0.0002078513098828807,-0.00957889809655014,-0.01976703836698342,-0.0300045887187918,-0.03995283750722138,-0.04942184540161886,-0.0582849268939673,-0.06630244755201373,-0.07310650752570727,-0.07839798686809382,-0.08211223816406341,-0.08436156036363876,-0.08525843817576166,-0.08479779804224388,-0.08288277751608694,-0.07945495498526853,-0.07460679634034516,-0.0685994332966724,-0.06176905285483526,-0.05435257995119302,-0.04638103223093031,-0.03778147575703165,-0.0286134106629574,-0.01920241149979207,-0.01000538761978942,-0.001328143433026861,0.006804398219761033,0.01450486752561829,0.02175543673547478,0.02827713991234954,0.03366498953039401,0.0376251094212151,0.04009459808402539,0.04118368829402196,0.04099061560001087,0.03945480640258002,0.03639376121585128,0.0316763965807919,0.02538991587866344,0.01784639329183815,0.009386700727029539,0.0002078513098828807,-0.00957889809655014
-0.02976145151836395,-0.04003062154770705,-0.05004478963707526,-0.05961496642826016,-0.06860664540819975,-0.07677039377845223,-0.08373646911806543,-0.08921101560890703,-0.09313113405865187,-0.09559963720718313,-0.09671044802737702,-0.09644317781925694,-0.09469965900834054,-0.09142919084051529,-0.0867271481609139,-0.08084552442934247,-0.07410387769456166,-0.06672808354361255,-0.05875206490142518,-0.05011506480344347,-0.04088930309723696,-0.03140886007748988,-0.02213365114804941,-0.01336923980374068,-0.005138602625735838,0.002675518285914998,0.01005861542462677,0.01672524083469815,0.02225624186287626,0.02635003369181226,0.02895126919378131,0.03018484298160496,0.03015258214355365,0.02878088656969517,0.02587192909569866,0.02129024692975395,0.01512613725651376,0.00769053130176112,-0.0006839878104037248,-0.009807929370690876,-0.01957035918353788,-0.02976145151836395,-0.04003062154770705,-0.05004478963707526,-0.05961496642826016,-0.06860664540819975,-0.07677039377845223,-0.08373646911806543,-0.08921101560890703,-0.09313113405865187,-0.09559963720718313,-0.09671044802737702,-0.09644317781925694,-0.09469965900834054,-0.09142919084051529,-0.0867271481609139,-0.08084552442934247,-0.07410387769456166,-0.06672808354361255,-0.05875206490142518,-0.05011506480344347,-0.04088930309723696,-0.03140886007748988,-0.02213365114804941,-0.01336923980374068,-0.005138602625735838,0.002675518285914998,0.01005861542462677,0.01672524083469815,0.02225624186287626,0.02635003369181226,0.02895126919378131,0.03018484298160496,0.03015258214355365,0.02878088656969517,0.02587192909569866,0.02129024692975395,0.01512613725651376,0.00769053130176112,-0.0006839878104037248,-0.009807929370690876,-0.01957035918353788
-0.03986995609080655,-0.05018256384839723,-0.06027921657760744,-0.06996917700331105,-0.07910843401403114,-0.08743944593180283,-0.09459358590680046,-0.1002821149803727,-0.1044400017472322,-0.1071569713969216,-0.1085082086326615,-0.1084599000401668,-0.1069123368513277,-0.1038190379833572,-0.09927474071773777,-0.09352173152161355,-0.08686464074285154,-0.07951954352361312,-0.07152311037433268,-0.06282658896731044,-0.05351550401963658,-0.04393334949985939,-0.03454443215661981,-0.02565682180909663,-0.01729579552250842,-0.009343023311486462,-0.001809650856018359,0.005015714231743658,0.01070242722809434,0.01494104415761151,0.01768195866986269,0.01906402503972907,0.01919486141695944,0.01799132270465848,0.01524167187103111,0.01080418670595395,0.00476838340263503,-0.002558664225182336,-0.0108516751492997,-0.01992568645779391,-0.02966884481348378,-0.03986995609080655,-0.05018256384839723,-0.06027921657760744,-0.06996917700331105,-0.07910843401403114,-0.08743944593180283,-0.09459358590680046,-0.1002821149803727,-0.1044400017472322,-0.1071569713969216,-0.1085082086326615,-0.1084599000401668,-0.1069123368513277,-0.1038190379833572,-0.09927474071773777,-0.09352173152161355,-0.08686464074285154,-0.07951954352361312,-0.07152311037433268,-0.06282658896731044,-0.05351550401963658,-0.04393334949985939,-0.03454443215661981,-0.02565682180909663,-0.01729579552250842,-0.009343023311486462,-0.001809650856018359,0.005015714231743658,0.01070242722809434,0.01494104415761151,0.01768195866986269,0.01906402503972907,0.01919486141695944,0.01799132270465848,0.01524167187103111,0.01080418670595395,0.00476838340263503,-0.002558664225182336,-0.0108516751492997,-0.01992568645779391,-0.02966884481348378
-0.05009559954446886,-0.06046730078565498,-0.07066801806204999,-0.08050208508165156,-0.08981426489083887,-0.09834104841339439,-0.1057180969652644,-0.1116611694840337,-0.1160982110708526,-0.119101405684337,-0.1207269855523124,-0.1209300928167748,-0.1196094235358843,-0.1167185316067035,-0.1123470624280712,-0.1067267781235577,-0.1001498390465939,-0.09282466415742405,-0.0847908663157009,-0.07601112930014466,-0.06658412943437829,-0.05686307974586059,-0.047318124585483,-0.03826349248856229,-0.02973237913728443,-0.02160995621912944,-0.01390364808966968,-0.006900689050529014,-0.001039658346893293,0.003361616351191274,0.006256343344208799,0.00779587342680841,0.008096416909216583,0.007070002081778456,0.00449273895852154,0.0002136129530282866,-0.005684116247343731,-0.01290044826290586,-0.02111558343949462,-0.03014513623619424,-0.03987512770813793,-0.05009559954446886,-0.06046730078565498,-0.07066801806204999,-0.08050208508165156,-0.08981426489083887,-0.09834104841339439,-0.1057180969652644,-0.1116611694840337,-0.1160982110708526,-0.119101405684337,-0.1207269855523124,-0.1209300928167748,-0.1196094235358843,-0.1167185316067035,-0.1123470624280712,-0.1067267781235577,-0.1001498390465939,-0.09282466415742405,-0.0847908663157009,-0.07601112930014466,-0.06658412943437829,-0.05686307974586059,-0.047318124585483,-0.03826349248856229,-0.02973237913728443,-0.02160995621912944,-0.01390364808966968,-0.006900689050529014,-0.001039658346893293,0.003361616351191274,0.006256343344208799,0.00779587342680841,0.008096416909216583,0.007070002081778456,0.00449273895852154,0.0002136129530282866,-0.005684116247343731,-0.01290044826290586,-0.02111558343949462,-0.03014513623619424,-0.03987512770813793
-0.06040452349255265,-0.07085653057567942,-0.08118966921754955,-0.09119985909466904,-0.1007188975717153,-0.1094796212210288,-0.1171251596014992,-0.1233746791676616,-0.128143340200353,-0.1314804633502347,-0.1334229055907185,-0.1339175099389982,-0.1328615163583111,-0.1302037727647211,-0.1260233673868268,-0.1205403220799356,-0.1140374055305055,-0.1067186992201503,-0.09862770254413898,-0.08973787042888476,-0.0801598388236035,-0.07025575285876597,-0.06050292177314587,-0.05122673408224385,-0.0424759611543815,-0.03414515399473932,-0.02623711089775161,-0.01903147301082245,-0.01297019500878617,-0.008380493971164112,-0.005310658768236414,-0.00359915414131781,-0.003117782017321551,-0.003953227938895824,-0.006339384198340512,-0.01044076700302473,-0.016187523033144,-0.02329047592249885,-0.03143267574897286,-0.04042539770554165,-0.05015122744809394,-0.06040452349255265,-0.07085653057567942,-0.08118966921754955,-0.09119985909466904,-0.1007188975717153,-0.1094796212210288,-0.1171251596014992,-0.1233746791676616,-0.128143340200353,-0.1314804633502347,-0.1334229055907185,-0.1339175099389982,-0.1328615163583111,-0.1302037727647211,-0.1260233673868268,-0.1205403220799356,-0.1140374055305055,-0.1067186992201503,-0.09862770254413898,-0.08973787042888476,-0.0801598388236035,-0.07025575285876597,-0.06050292177314587,-0.05122673408224385,-0.0424759611543815,-0.03414515399473932,-0.02623711089775161,-0.01903147301082245,-0.01297019500878617,-0.008380493971164112,-0.005310658768236414,-0.00359915414131781,-0.003117782017321551,-0.003953227938895824,-0.006339384198340512,-0.01044076700302473,-0.016187523033144,-0.02329047592249885,-0.03143267574897286,-0.04042539770554165,-0.05015122744809394
-0.07070759069924608,-0.08126924071276187,-0.09177243420603802,-0.1020011725115367,-0.1117724887450662,-0.1208176977649928,-0.1287902806030519,-0.135411311583241,-0.1405766964102477,-0.1443066887836221,-0.1466179185034406,-0.1474519514351321,-0.1467050250897097,-0.1443161960400209,-0.1403474125063365,-0.1350049762639859,-0.1285657640240222,-0.1212343302515105,-0.1130605324141647,-0.1040283137446422,-0.09425768875331576,-0.08411693251492418,-0.07409141815096382,-0.0645245725896916,-0.05549142598765505,-0.04690351281530643,-0.03875723241373833,-0.03131611355736617,-0.0250196978922548,-0.02020623339098214,-0.01693155191171591,-0.01502738035855208,-0.01434961796100784,-0.01497606000838128,-0.01714786947288477,-0.02104834901674811,-0.02662979654073302,-0.03361817841490634,-0.04169603307583421,-0.05066447569634255,-0.06040102658887234,-0.07070759069924608,-0.08126924071276187,-0.09177243420603802,-0.1020011725115367,-0.1117724887450662,-0.1208176977649928,-0.1287902806030519,-0.135411311583241,-0.1405766964102477,-0.1443066887836221,-0.1466179185034406,-0.1474519514351321,-0.1467050250897097,-0.1443161960400209,-0.1403474125063365,-0.1350049762639859,-0.1285657640240222,-0.1212343302515105,-0.1130605324141647,-0.1040283137446422,-0.09425768875331576,-0.08411693251492418,-0.07409141815096382,-0.0645245725896916,-0.05549142598765505,-0.04690351281530643,-0.03875723241373833,-0.03131611355736617,-0.0250196978922548,-0.02020623339098214,-0.01693155191171591,-0.01502738035855208,-0.01434961796100784,-0.01497606000838128,-0.01714786947288477,-0.02104834901674811,-0.02662979654073302,-0.03361817841490634,-0.04169603307583421,-0.05066447569634255,-0.06040102658887234
-0.08083612583459557,-0.09154873375444725,-0.102272378775898,-0.1127760358825644,-0.122860016887582,-0.1322556208350593,-0.140628914700345,-0.1477010890403047,-0.1533418256832641,-0.1575351560896719,-0.160275978163335,-0.1615038484578783,-0.1611151825701688,-0.1590341748161879,-0.1552978468980956,-0.1500953344268985,-0.1437011481725494,-0.1363270373478116,-0.1280345233759178,-0.1188190080318968,-0.1088053917638854,-0.09836183482398307,-0.08798156812101812,-0.07803553886959455,-0.06863998381027021,-0.05973336936097727,-0.05130262061232149,-0.04358371387208698,-0.03700635620227373,-0.0319223010689129,-0.02840312990979033,-0.02627899316974898,-0.02538579771386244,-0.02578336571043495,-0.02771642227219622,-0.03139293512143773,-0.03679726934145727,-0.04367530484316111,-0.05170525771598087,-0.0606715362956368,-0.07044440969204727,-0.08083612583459557,-0.09154873375444725,-0.102272378775898,-0.1127760358825644,-0.122860016887582,-0.1322556208350593,-0.140628914700345,-0.1477010890403047,-0.1533418256832641,-0.1575351560896719,-0.160275978163335,-0.1615038484578783,-0.1611151825701688,-0.1590341748161879,-0.1552978468980956,-0.1500953344268985,-0.1437011481725494,-0.1363270373478116,-0.1280345233759178,-0.1188190080318968,-0.1088053917638854,-0.09836183482398307,-0.08798156812101812,-0.07803553886959455,-0.06863998381027021,-0.05973336936097727,-0.05130262061232149,-0.04358371387208698,-0.03700635620227373,-0.0319223010689129,-0.02840312990979033,-0.02627899316974898,-0.02538579771386244,-0.02578336571043495,-0.02771642227219622,-0.03139293512143773,-0.03679726934145727,-0.04367530484316111,-0.05170525771598087,-0.0606715362956368,-0.07044440969204727
-0.09051242970483139,-0.1014347081002824,-0.1124464339007311,-0.1232992949580087,-0.1337747049861587,-0.1436042791003716,-0.1524680095888455,-0.1600853017557713,-0.1662923955362711,-0.1710287971361215,-0.1742652155617073,-0.1759429058904086,-0.1759612246120965,-0.1742252890006003,-0.1707381056871939,-0.1656656436409999,-0.1592826503165378,-0.1518173566040291,-0.1433530290676424,-0.1339002738763497,-0.1235816841845459,-0.11275354281692,-0.1019144730138502,-0.09147584395324154,-0.08161568702784275,-0.07231228864683859,-0.06353849533305553,-0.05548789562206325,-0.04857093732863126,-0.04315615301664113,-0.03934179117061982,-0.03696424422456333,-0.03583617833932713,-0.03598912772073209,-0.03766600200015748,-0.0411045170842232,-0.04633092046589683,-0.05311577736028157,-0.06112931055944851,-0.0701325568264064,-0.07998555593818725,-0.09051242970483139,-0.1014347081002824,-0.1124464339007311,-0.1232992949580087,-0.1337747049861587,-0.1436042791003716,-0.1524680095888455,-0.1600853017557713,-0.1662923955362711,-0.1710287971361215,-0.1742652155617073,-0.1759429058904086,-0.1759612246120965,-0.1742252890006003,-0.1707381056871939,-0.1656656436409999,-0.1592826503165378,-0.1518173566040291,-0.1433530290676424,-0.1339002738763497,-0.1235816841845459,-0.11275354281692,-0.1019144730138502,-0.09147584395324154,-0.08161568702784275,-0.07231228864683859,-0.06353849533305553,-0.05548789562206325,-0.04857093732863126,-0.04315615301664113,-0.03934179117061982,-0.03696424422456333,-0.03583617833932713,-0.03598912772073209,-0.03766600200015748,-0.0411045170842232,-0.04633092046589683,-0.05311577736028157,-0.06112931055944851,-0.0701325568264064,-0.07998555593818725
